State;ST;Fips;County;Gini.Coefficient;Republicans_2016;Democrats_2016
Utah;UT;49009;Daggett County, Utah;0,2868;0,0703;0,1634
Utah;UT;49015;Emery County, Utah;0,2368;0,7980;0,0889
Utah;UT;49017;Garfield County, Utah;0,2660;0,6874;0,1534
Utah;UT;49025;Kane County, Utah;0,0319;0,6456;0,0212
Utah;UT;49043;Summit County, Utah;0,3181;0,3556;0,0509
Utah;UT;49049;Utah County, Utah;0,2861;0,5131;0,1405
Utah;UT;49039;Sanpete County, Utah;0,2792;0,6582;0,1049
Utah;UT;49057;Weber County, Utah;0,2736;0,4720;0,2724
Utah;UT;49023;Juab County, Utah;0,2493;0,6769;0,0107
Utah;UT;49037;San Juan County, Utah;0,3000;0,0489;0,3708
Utah;UT;49021;Iron County, Utah;0,2715;0,6529;0,1370
Vermont;VT;50025;Windham County, Vermont;0,3097;2,5824;0,0678
Vermont;VT;50007;Chittenden County, Vermont;0,3035;0,0237;0,0705
Vermont;VT;50019;Orleans County, Vermont;0,2910;0,4694;0,0472
Vermont;VT;50001;Addison County, Vermont;0,2806;3,0110;0,0064
Vermont;VT;50013;Grand Isle County, Vermont;0,2729;0,3936;0,0554
Vermont;VT;50003;Bennington County, Vermont;0,3174;0,0362;0,0584
Vermont;VT;50015;Lamoille County, Vermont;0,3007;3,0667;0,0622
Vermont;VT;50023;Washington County, Vermont;0,2903;0,2789;0,0649
Vermont;VT;50027;Windsor County, Vermont;0,3090;3,0914;0,0630
Vermont;VT;50005;Caledonia County, Vermont;0,3049;4,2673;0,4971
Vermont;VT;50009;Essex County, Vermont;0,2833;5,5654;0,3766
Vermont;VT;50011;Franklin County, Vermont;0,2681;0,0452;0,0483
Vermont;VT;50021;Rutland County, Vermont;0,2944;0,4509;0,0493
Vermont;VT;50017;Orange County, Vermont;0,2736;3,7114;0,0559
Virginia;VA;51009;Amherst County, Virginia;0,2757;0,6359;0,0329
Virginia;VA;51021;Bland County, Virginia;0,0271;0,8233;0,1450
Virginia;VA;51111;Lunenburg County, Virginia;0,2722;0,5749;0,3991
Virginia;VA;51065;Fluvanna County, Virginia;0,2729;0,5202;0,0426
Virginia;VA;51117;Mecklenburg County, Virginia;0,3132;0,5458;0,0433
Virginia;VA;51770;Roanoke city, Virginia;0,3188;0,0385;0,0561
Virginia;VA;51007;Amelia County, Virginia;0,2806;0,6687;0,3056
Virginia;VA;51023;Botetourt County, Virginia;0,2743;0,7172;0,2410
Virginia;VA;51031;Campbell County, Virginia;0,2813;0,0071;0,2424
Virginia;VA;51093;Isle of Wight County, Virginia;0,2868;5,8449;0,3746
Virginia;VA;51121;Montgomery County, Virginia;0,3271;0,4557;0,0469
Virginia;VA;51179;Stafford County, Virginia;0,2458;5,1783;0,0043
Virginia;VA;51195;Wise County, Virginia;0,3035;0,7993;0,1792
Virginia;VA;51135;Nottoway County, Virginia;0,3076;5,5263;0,0421
Virginia;VA;51197;Wythe County, Virginia;0,2993;0,7580;0,2087
Virginia;VA;51530;Buena Vista city, Virginia;0,2764;5,9791;0,2894
Virginia;VA;51073;Gloucester County, Virginia;0,2646;0,6703;0,2765
Virginia;VA;51153;Prince William County, Virginia;0,2542;0,0373;0,0574
Virginia;VA;51700;Newport News city, Virginia;0,2875;0,3456;0,0599
Virginia;VA;51036;Charles City County, Virginia;0,2840;0,0369;0,0599
Virginia;VA;51075;Goochland County, Virginia;0,3528;0,0601;0,0351
Virginia;VA;51103;Lancaster County, Virginia;0,3049;0,5334;0,0434
Virginia;VA;51113;Madison County, Virginia;0,2660;0,6372;0,3176
Virginia;VA;51115;Mathews County, Virginia;0,0299;0,6642;0,2954
Virginia;VA;51127;New Kent County, Virginia;0,2736;0,6674;0,2915
Virginia;VA;51037;Charlotte County, Virginia;0,2896;6,0066;0,0372
Virginia;VA;51045;Craig County, Virginia;0,2271;0,7683;0,1943
Virginia;VA;51109;Louisa County, Virginia;0,2958;0,6002;0,3546
Virginia;VA;51660;Harrisonburg city, Virginia;0,3354;0,3522;0,0571
Virginia;VA;51005;Alleghany County, Virginia;0,2743;0,0067;0,2963
Virginia;VA;51089;Henry County, Virginia;0,3007;0,6329;0,0341
Virginia;VA;51169;Scott County, Virginia;0,0299;0,8197;0,1570
Virginia;VA;51595;Emporia city, Virginia;0,3410;3,3460;0,0647
Virginia;VA;51670;Hopewell city, Virginia;0,0028;0,0433;0,0527
Virginia;VA;51810;Virginia Beach city, Virginia;0,0028;0,4910;0,4465
Virginia;VA;51017;Bath County, Virginia;0,2264;0,6901;0,0269
Virginia;VA;51081;Greensville County, Virginia;0,2819;0,3981;0,5863
Virginia;VA;51550;Chesapeake city, Virginia;0,2729;4,8278;0,4700
Virginia;VA;51650;Hampton city, Virginia;0,2729;2,8952;0,0667
Virginia;VA;51159;Richmond County, Virginia;0,3090;0,0606;0,0369
Virginia;VA;51610;Falls Church city, Virginia;0,2889;1,7256;0,0758
Virginia;VA;51680;Lynchburg city, Virginia;0,3486;0,5086;0,4183
Virginia;VA;51740;Portsmouth city, Virginia;0,2806;2,9705;0,0066
Virginia;VA;51800;Suffolk city, Virginia;0,2882;0,4104;0,0549
Virginia;VA;51830;Williamsburg city, Virginia;0,3236;0,2550;0,0690
Virginia;VA;51043;Clarke County, Virginia;0,0292;0,5727;0,3747
Virginia;VA;51057;Essex County, Virginia;0,2764;0,4963;0,4746
Virginia;VA;51107;Loudoun County, Virginia;0,2549;0,3863;0,0554
Virginia;VA;51161;Roanoke County, Virginia;0,2764;0,6153;0,0335
Virginia;VA;51678;Lexington city, Virginia;0,3569;3,1291;0,0618
Virginia;VA;51710;Norfolk city, Virginia;0,3236;2,6439;0,0684
Virginia;VA;51001;Accomack County, Virginia;0,3271;0,5447;0,0428
Virginia;VA;51035;Carroll County, Virginia;0,2729;0,7841;0,0188
Virginia;VA;51067;Franklin County, Virginia;0,2910;0,6924;0,2706
Virginia;VA;51137;Orange County, Virginia;0,2750;6,1264;0,0347
Virginia;VA;51187;Warren County, Virginia;0,2958;0,6611;0,2903
Virginia;VA;51620;Franklin city, Virginia;0,3299;0,3517;0,6228
Virginia;VA;51690;Martinsville city, Virginia;0,3319;3,6591;0,6012
Virginia;VA;51029;Buckingham County, Virginia;0,2903;0,5449;0,0429
Virginia;VA;51047;Culpeper County, Virginia;0,2701;0,6040;0,0351
Virginia;VA;51131;Northampton County, Virginia;0,3514;0,4379;0,5306
Virginia;VA;51133;Northumberland County, Virginia;0,2875;0,0622;0,0346
Virginia;VA;51147;Prince Edward County, Virginia;0,3132;0,4498;0,0504
Virginia;VA;51173;Smyth County, Virginia;0,3208;0,0000;0,2075
Virginia;VA;51735;Poquoson city, Virginia;0,2785;0,7154;0,2248
Virginia;VA;51775;Salem city, Virginia;0,0306;0,5957;0,3473
Virginia;VA;51790;Staunton city, Virginia;0,0306;0,4602;0,0048
Virginia;VA;51840;Winchester city, Virginia;0,3208;0,4526;0,0488
Virginia;VA;51025;Brunswick County, Virginia;0,2819;3,9830;0,0585
Virginia;VA;51087;Henrico County, Virginia;0,3042;0,3684;0,5780
Virginia;VA;51157;Rappahannock County, Virginia;0,0333;5,6976;0,3918
Virginia;VA;51165;Rockingham County, Virginia;0,3028;0,6916;0,2562
Virginia;VA;51099;King George County, Virginia;0,2576;0,6132;0,3344
Virginia;VA;51177;Spotsylvania County, Virginia;0,2625;0,5576;0,0390
Virginia;VA;51510;Alexandria city, Virginia;0,3181;1,7801;0,0768
Virginia;VA;51730;Petersburg city, Virginia;0,2882;1,0556;0,0875
Virginia;VA;51760;Richmond city, Virginia;0,3701;1,5048;0,0788
Virginia;VA;51011;Appomattox County, Virginia;0,0271;0,7184;0,2543
Virginia;VA;51155;Pulaski County, Virginia;0,2799;0,0683;0,2759
Virginia;VA;51640;Galax city, Virginia;0,3694;0,6784;0,2878
Virginia;VA;51083;Halifax County, Virginia;0,3285;0,5723;0,0407
Virginia;VA;51143;Pittsylvania County, Virginia;0,2896;0,6861;0,2902
Virginia;VA;51149;Prince George County, Virginia;0,2549;0,5673;0,3977
Virginia;VA;51191;Washington County, Virginia;0,3229;0,7509;0,2157
Virginia;VA;51013;Arlington County, Virginia;0,2979;1,6888;0,0770
Virginia;VA;51059;Fairfax County, Virginia;0,2875;2,9075;0,0653
Virginia;VA;51077;Grayson County, Virginia;0,3132;0,7706;0,0019
Virginia;VA;51167;Russell County, Virginia;0,2972;0,0780;0,0191
Virginia;VA;51079;Greene County, Virginia;0,2694;0,6254;0,3076
Virginia;VA;51105;Lee County, Virginia;0,2958;0,8064;0,0174
Virginia;VA;51685;Manassas Park city, Virginia;0,2354;0,3322;0,0617
Virginia;VA;51019;Bedford County, Virginia;0,2951;0,7248;0,0231
Virginia;VA;51049;Cumberland County, Virginia;0,2958;5,5241;0,0417
Virginia;VA;51091;Highland County, Virginia;0,2868;0,6887;0,2667
Virginia;VA;51095;James City County, Virginia;0,2889;0,4980;0,0447
Virginia;VA;51175;Southampton County, Virginia;0,2861;0,5675;0,4052
Virginia;VA;51183;Sussex County, Virginia;0,2833;0,4081;0,0571
Virginia;VA;51193;Westmoreland County, Virginia;0,2799;0,5224;0,4490
Virginia;VA;51580;Covington city, Virginia;0,3063;0,5694;0,0386
Virginia;VA;51750;Radford city, Virginia;0,3354;0,4372;0,4846
Virginia;VA;51061;Fauquier County, Virginia;0,0299;0,5956;0,3491
Virginia;VA;51125;Nelson County, Virginia;0,0306;0,5032;0,0446
Virginia;VA;51139;Page County, Virginia;0,2972;0,7338;0,2358
Virginia;VA;51015;Augusta County, Virginia;0,2743;0,7133;0,2212
Virginia;VA;51171;Shenandoah County, Virginia;0,2785;0,6923;0,2591
Virginia;VA;51570;Colonial Heights city, Virginia;0,2646;0,6741;0,2809
Virginia;;51515;Bedford city, Virginia;0,3188;0,0000;0,0000
Virginia;VA;51053;Dinwiddie County, Virginia;0,2771;5,5028;0,4260
Virginia;VA;51097;King and Queen County, Virginia;0,0028;0,5696;0,4014
Virginia;VA;51101;King William County, Virginia;0,2396;0,6561;0,0303
Virginia;VA;51141;Patrick County, Virginia;0,2715;0,7603;0,0208
Virginia;VA;51820;Waynesboro city, Virginia;0,3208;5,2644;0,0041
Virginia;VA;51003;Albemarle County, Virginia;0,0333;3,4261;0,5932
Virginia;VA;51027;Buchanan County, Virginia;0,3153;0,7909;0,1867
Virginia;VA;51163;Rockbridge County, Virginia;0,2958;0,6243;0,0328
Virginia;VA;51181;Surry County, Virginia;0,2556;0,0449;0,0520
Virginia;VA;51520;Bristol city, Virginia;0,3278;0,7011;0,2630
Virginia;VA;51540;Charlottesville city, Virginia;0,3507;1,3286;0,0080
Virginia;VA;51630;Fredericksburg city, Virginia;0,3604;3,3507;0,0601
Virginia;VA;51683;Manassas city, Virginia;0,2694;0,0390;0,0055
Virginia;VA;51041;Chesterfield County, Virginia;0,2688;0,4846;0,4621
Virginia;VA;51063;Floyd County, Virginia;0,2826;0,0663;0,2885
Virginia;VA;51071;Giles County, Virginia;0,2896;0,7235;0,2378
Virginia;VA;51185;Tazewell County, Virginia;0,3028;0,8197;0,1565
Virginia;VA;51033;Caroline County, Virginia;0,2583;5,0342;0,0453
Virginia;VA;51085;Hanover County, Virginia;0,2729;0,6354;0,3107
Virginia;VA;51600;Fairfax city, Virginia;0,2646;3,1171;0,6211
Virginia;VA;51051;Dickenson County, Virginia;0,3000;0,0770;0,2084
Virginia;VA;51069;Frederick County, Virginia;0,2681;0,0650;0,0297
Virginia;VA;51119;Middlesex County, Virginia;0,3069;0,6119;0,0352
Virginia;VA;51145;Powhatan County, Virginia;0,2771;0,7071;0,0242
Virginia;VA;51199;York County, Virginia;0,2701;5,5261;0,3813
Virginia;VA;51590;Danville city, Virginia;0,3257;0,3873;0,5859
Virginia;VA;51720;Norton city, Virginia;0,3743;0,7012;0,2630
Washington;WA;53021;Franklin County, Washington;0,2979;5,5179;0,0038
Washington;WA;53007;Chelan County, Washington;0,3000;0,5497;0,0393
Washington;WA;53015;Cowlitz County, Washington;0,0292;0,5291;0,0392
Washington;WA;53025;Grant County, Washington;0,2965;0,0654;0,0275
Washington;WA;53031;Jefferson County, Washington;0,3097;2,9781;0,0625
Washington;WA;53067;Thurston County, Washington;0,2826;3,7791;0,0532
Washington;WA;53071;Walla Walla County, Washington;0,3069;0,5465;0,3829
Washington;WA;53029;Island County, Washington;0,0271;0,4304;0,0489
Washington;WA;53037;Kittitas County, Washington;0,3313;0,5370;0,3922
Washington;WA;53019;Ferry County, Washington;0,0313;0,6118;0,0306
Washington;WA;53051;Pend Oreille County, Washington;0,3292;0,0643;0,0285
Washington;WA;53017;Douglas County, Washington;0,2771;0,6286;0,0314
Washington;WA;53049;Pacific County, Washington;0,0306;0,5004;0,0431
Washington;WA;53073;Whatcom County, Washington;0,3042;0,3719;0,0549
Washington;WA;53001;Adams County, Washington;0,2854;0,6714;0,0274
Washington;WA;53003;Asotin County, Washington;0,3028;0,5898;0,0032
Washington;WA;53005;Benton County, Washington;0,2882;0,5928;0,0327
Washington;WA;53047;Okanogan County, Washington;0,3139;0,5788;0,3654
Washington;WA;53033;King County, Washington;0,3167;2,1715;0,0721
Washington;WA;53057;Skagit County, Washington;0,0292;4,4373;0,4756
Washington;WA;53077;Yakima County, Washington;0,3035;0,0548;0,0394
Washington;WA;53035;Kitsap County, Washington;0,2889;0,0394;0,0511
Washington;WA;53075;Whitman County, Washington;0,3458;0,4504;0,4552
Washington;WA;53027;Grays Harbor County, Washington;0,2979;0,4963;0,0426
Washington;WA;53065;Stevens County, Washington;0,2931;0,6728;0,0265
Washington;WA;53023;Garfield County, Washington;0,2826;0,6826;0,0022
Washington;WA;53059;Skamania County, Washington;0,2868;0,5209;0,0395
Washington;WA;53061;Snohomish County, Washington;0,2743;0,3762;0,0543
Washington;WA;53055;San Juan County, Washington;0,3306;0,2504;0,0666
Washington;WA;53069;Wahkiakum County, Washington;0,2681;0,5692;0,0353
Washington;WA;53045;Mason County, Washington;0,2875;0,4876;0,4276
Washington;WA;53063;Spokane County, Washington;0,3076;4,9907;0,0416
Washington;WA;53039;Klickitat County, Washington;0,3049;5,4671;0,0384
Washington;WA;53041;Lewis County, Washington;0,2813;0,6511;0,0029
Washington;WA;53053;Pierce County, Washington;0,2868;4,2173;0,0497
Washington;WA;53013;Columbia County, Washington;0,3146;0,6868;0,0241
Washington;WA;53009;Clallam County, Washington;0,2889;0,4755;0,0046
Washington;WA;53011;Clark County, Washington;0,2889;0,4627;0,0005
Washington;WA;53043;Lincoln County, Washington;0,0285;0,7194;0,0217
West Virginia;WV;54009;Brooke County, West Virginia;0,2958;0,0689;0,0267
West Virginia;WV;54077;Preston County, West Virginia;0,2806;0,7534;0,0195
West Virginia;WV;54029;Hancock County, West Virginia;0,3188;0,7016;0,0257
West Virginia;WV;54039;Kanawha County, West Virginia;0,0319;5,7955;0,3732
West Virginia;WV;54091;Taylor County, West Virginia;0,2889;0,7235;0,2282
West Virginia;WV;54053;Mason County, West Virginia;0,3083;0,7511;0,2045
West Virginia;WV;54093;Tucker County, West Virginia;0,3236;0,7382;0,2165
West Virginia;WV;54003;Berkeley County, West Virginia;0,2840;0,6596;0,0287
West Virginia;WV;54055;Mercer County, West Virginia;0,3208;0,7575;0,0205
West Virginia;WV;54057;Mineral County, West Virginia;0,3069;0,7850;0,1770
West Virginia;WV;54085;Ritchie County, West Virginia;0,3146;0,8356;0,1213
West Virginia;WV;54103;Wetzel County, West Virginia;0,3049;0,7206;0,2177
West Virginia;WV;54051;Marshall County, West Virginia;0,3285;0,7311;0,2212
West Virginia;WV;54047;McDowell County, West Virginia;0,3139;0,7467;0,2313
West Virginia;WV;54087;Roane County, West Virginia;0,2944;0,7207;0,0233
West Virginia;WV;54019;Fayette County, West Virginia;0,2993;0,0068;0,2796
West Virginia;WV;54089;Summers County, West Virginia;0,2944;0,7105;0,0245
West Virginia;WV;54015;Clay County, West Virginia;0,0319;0,7738;0,1913
West Virginia;WV;54033;Harrison County, West Virginia;0,3083;0,6706;0,2754
West Virginia;WV;54083;Randolph County, West Virginia;0,3132;0,0701;0,0252
West Virginia;WV;54023;Grant County, West Virginia;0,2743;0,8772;0,1031
West Virginia;WV;54045;Logan County, West Virginia;0,3083;0,8011;0,1691
West Virginia;WV;54061;Monongalia County, West Virginia;0,3590;0,5115;0,0408
West Virginia;WV;54071;Pendleton County, West Virginia;0,2875;0,7435;0,2260
West Virginia;WV;54097;Upshur County, West Virginia;0,3104;0,7594;0,1920
West Virginia;WV;54001;Barbour County, West Virginia;0,3139;0,7485;0,2014
West Virginia;WV;54069;Ohio County, West Virginia;0,3285;6,2164;0,0306
West Virginia;WV;54105;Wirt County, West Virginia;0,0264;0,7896;0,1589
West Virginia;WV;54007;Braxton County, West Virginia;0,3000;0,6944;0,0260
West Virginia;WV;54017;Doddridge County, West Virginia;0,2910;0,8305;0,1274
West Virginia;WV;54035;Jackson County, West Virginia;0,2944;0,7399;0,2187
West Virginia;WV;54079;Putnam County, West Virginia;0,2868;0,7141;0,2366
West Virginia;WV;54043;Lincoln County, West Virginia;0,3076;0,7523;0,2054
West Virginia;WV;54037;Jefferson County, West Virginia;0,2806;0,5475;0,3940
West Virginia;WV;54075;Pocahontas County, West Virginia;0,2944;0,6836;0,0255
West Virginia;WV;54073;Pleasants County, West Virginia;0,2688;0,7482;0,1981
West Virginia;WV;54107;Wood County, West Virginia;0,3118;0,7139;0,2362
West Virginia;WV;54013;Calhoun County, West Virginia;0,3340;0,7769;0,0175
West Virginia;WV;54027;Hampshire County, West Virginia;0,2903;0,0777;0,1842
West Virginia;WV;54031;Hardy County, West Virginia;0,2896;0,7546;0,0207
West Virginia;WV;54049;Marion County, West Virginia;0,3035;0,6369;0,3023
West Virginia;WV;54065;Morgan County, West Virginia;0,2903;0,7489;0,0205
West Virginia;WV;54005;Boone County, West Virginia;0,0306;0,7491;0,0206
West Virginia;WV;54041;Lewis County, West Virginia;0,3188;0,7618;0,0194
West Virginia;WV;54063;Monroe County, West Virginia;0,0271;0,7649;0,0192
West Virginia;WV;54059;Mingo County, West Virginia;0,3028;0,8318;0,1442
West Virginia;WV;54067;Nicholas County, West Virginia;0,3090;0,7639;0,0019
West Virginia;WV;54101;Webster County, West Virginia;0,0306;0,7729;0,0187
West Virginia;WV;54011;Cabell County, West Virginia;0,3340;0,6008;0,0346
West Virginia;WV;54025;Greenbrier County, West Virginia;0,0313;0,6793;0,2677
West Virginia;WV;54081;Raleigh County, West Virginia;0,3097;0,7449;0,2171
West Virginia;WV;54095;Tyler County, West Virginia;0,2875;0,8194;0,1395
West Virginia;WV;54099;Wayne County, West Virginia;0,3049;0,7345;0,2211
West Virginia;WV;54109;Wyoming County, West Virginia;0,2889;0,0836;0,1359
West Virginia;WV;54021;Gilmer County, West Virginia;0,3313;0,7472;0,2124
Wisconsin;WI;55125;Vilas County, Wisconsin;0,3076;0,6072;0,0354
Wisconsin;WI;55005;Barron County, Wisconsin;0,2951;0,6038;0,0350
Wisconsin;WI;55083;Oconto County, Wisconsin;0,2840;0,6653;0,2954
Wisconsin;WI;55121;Trempealeau County, Wisconsin;0,2833;5,4267;0,0416
Wisconsin;WI;55137;Waushara County, Wisconsin;0,2701;0,6412;0,3179
Wisconsin;WI;55003;Ashland County, Wisconsin;0,2889;0,4325;0,0522
Wisconsin;WI;55099;Price County, Wisconsin;0,2840;0,6034;0,0353
Wisconsin;WI;55111;Sauk County, Wisconsin;0,2757;4,7349;0,0470
Wisconsin;WI;55141;Wood County, Wisconsin;0,2813;0,5702;0,3774
Wisconsin;WI;55009;Brown County, Wisconsin;0,2979;0,5270;0,0419
Wisconsin;WI;55011;Buffalo County, Wisconsin;0,2674;0,5850;0,0366
Wisconsin;WI;55041;Forest County, Wisconsin;0,3021;0,6184;0,0351
Wisconsin;WI;55047;Green Lake County, Wisconsin;0,0285;0,6667;0,2899
Wisconsin;WI;55097;Portage County, Wisconsin;0,2903;0,4541;0,4859
Wisconsin;WI;55037;Florence County, Wisconsin;0,2681;0,7156;0,2512
Wisconsin;WI;55049;Iowa County, Wisconsin;0,2604;0,0397;0,0550
Wisconsin;WI;55073;Marathon County, Wisconsin;0,2771;0,5666;0,0385
Wisconsin;WI;55103;Richland County, Wisconsin;0,2667;5,0502;0,0449
Wisconsin;WI;55105;Rock County, Wisconsin;0,2806;4,1953;0,5242
Wisconsin;WI;55039;Fond du Lac County, Wisconsin;0,2826;0,0608;0,3404
Wisconsin;WI;55055;Jefferson County, Wisconsin;0,2694;0,5531;0,3912
Wisconsin;WI;55031;Douglas County, Wisconsin;0,2951;4,3529;0,0051
Wisconsin;WI;55017;Chippewa County, Wisconsin;0,2819;5,6916;0,0377
Wisconsin;WI;55013;Burnett County, Wisconsin;0,3021;0,6207;0,0338
Wisconsin;WI;55029;Door County, Wisconsin;0,2854;0,4934;0,4613
Wisconsin;WI;55081;Monroe County, Wisconsin;0,2806;5,8515;0,0360
Wisconsin;WI;55109;St. Croix County, Wisconsin;0,2722;0,5580;0,0374
Wisconsin;WI;55061;Kewaunee County, Wisconsin;0,2646;6,1590;0,0337
Wisconsin;WI;55025;Dane County, Wisconsin;0,3049;2,3388;0,0714
Wisconsin;WI;55043;Grant County, Wisconsin;0,0028;0,5134;0,4177
Wisconsin;WI;55063;La Crosse County, Wisconsin;0,2951;4,2023;0,0516
Wisconsin;WI;55065;Lafayette County, Wisconsin;0,2625;0,0523;0,0433
Wisconsin;WI;55127;Walworth County, Wisconsin;0,2993;0,5705;0,0370
Wisconsin;WI;55045;Green County, Wisconsin;0,2833;0,4626;0,0485
Wisconsin;WI;55069;Lincoln County, Wisconsin;0,2688;0,5768;0,0369
Wisconsin;WI;55033;Dunn County, Wisconsin;0,2674;5,2145;0,0410
Wisconsin;WI;55019;Clark County, Wisconsin;0,2854;0,6381;0,0312
Wisconsin;WI;55113;Sawyer County, Wisconsin;0,3215;0,5955;0,0366
Wisconsin;WI;55129;Washburn County, Wisconsin;0,2833;0,5965;0,0362
Wisconsin;WI;55131;Washington County, Wisconsin;0,2674;0,6784;0,0274
Wisconsin;WI;55051;Iron County, Wisconsin;0,2833;0,6011;0,0037
Wisconsin;WI;55021;Columbia County, Wisconsin;0,0271;4,8349;0,0462
Wisconsin;WI;55007;Bayfield County, Wisconsin;0,2819;0,4346;0,0522
Wisconsin;WI;55071;Manitowoc County, Wisconsin;0,2764;5,8098;0,0364
Wisconsin;WI;55075;Marinette County, Wisconsin;0,0299;0,6504;0,3125
Wisconsin;WI;55091;Pepin County, Wisconsin;0,2861;0,5948;0,0359
Wisconsin;WI;55117;Sheboygan County, Wisconsin;0,2694;0,5553;0,0388
Wisconsin;WI;55079;Milwaukee County, Wisconsin;0,3132;2,8988;0,0664
Wisconsin;WI;55085;Oneida County, Wisconsin;0,3035;0,5604;0,3889
Wisconsin;WI;55107;Rusk County, Wisconsin;0,2840;0,6493;0,0309
Wisconsin;WI;55135;Waupaca County, Wisconsin;0,2729;6,2818;0,3257
Wisconsin;WI;55023;Crawford County, Wisconsin;0,2944;0,5007;0,0446
Wisconsin;WI;55095;Polk County, Wisconsin;0,2743;6,1099;0,0334
Wisconsin;WI;55078;Menominee County, Wisconsin;0,3069;0,2103;0,0078
Wisconsin;WI;55119;Taylor County, Wisconsin;0,0285;0,0700;0,2546
Wisconsin;WI;55087;Outagamie County, Wisconsin;0,2792;5,3367;0,0407
Wisconsin;WI;55093;Pierce County, Wisconsin;0,2743;0,5339;0,0397
Wisconsin;WI;55133;Waukesha County, Wisconsin;0,2896;6,1096;0,0340
Wisconsin;WI;55139;Winnebago County, Wisconsin;0,2979;0,5058;0,0431
Wisconsin;WI;55115;Shawano County, Wisconsin;0,2826;0,6469;0,3075
Wisconsin;WI;55101;Racine County, Wisconsin;0,2938;0,4977;0,4537
Wisconsin;WI;55035;Eau Claire County, Wisconsin;0,3118;0,4309;0,5043
Wisconsin;WI;55067;Langlade County, Wisconsin;0,2833;0,6377;0,0323
